<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:25;1.149.600.000.000;1.151.000.000.000;1.149.300.000.000;1.150.800.000.000;2084;SPFB.RTS-12.18;1;12/11/2018;22:25;1.110.300.000.000;1.110.800.000.000;1.110.200.000.000;1.110.800.000.000;176;SPFB.RTS-12.18;1;12/12/2018;22:25;1.123.400.000.000;1.123.400.000.000;1.123.100.000.000;1.123.100.000.000;56
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:26;1.150.800.000.000;1.152.500.000.000;1.150.600.000.000;1.152.500.000.000;1767;SPFB.RTS-12.18;1;12/11/2018;22:26;1.110.700.000.000;1.110.700.000.000;1.110.300.000.000;1.110.400.000.000;71;SPFB.RTS-12.18;1;12/12/2018;22:26;1.123.400.000.000;1.123.500.000.000;1.123.000.000.000;1.123.400.000.000;289
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:27;1.152.400.000.000;1.152.600.000.000;1.151.700.000.000;1.151.700.000.000;1031;SPFB.RTS-12.18;1;12/11/2018;22:27;1.110.500.000.000;1.111.000.000.000;1.110.300.000.000;1.110.600.000.000;249;SPFB.RTS-12.18;1;12/12/2018;22:27;1.123.400.000.000;1.123.700.000.000;1.123.400.000.000;1.123.500.000.000;331
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:28;1.151.700.000.000;1.152.000.000.000;1.150.800.000.000;1.150.900.000.000;464;SPFB.RTS-12.18;1;12/11/2018;22:28;1.110.600.000.000;1.110.700.000.000;1.110.300.000.000;1.110.400.000.000;69;SPFB.RTS-12.18;1;12/12/2018;22:28;1.123.400.000.000;1.123.500.000.000;1.122.400.000.000;1.122.500.000.000;281
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:29;1.151.000.000.000;1.151.500.000.000;1.150.600.000.000;1.151.100.000.000;389;SPFB.RTS-12.18;1;12/11/2018;22:29;1.110.300.000.000;1.110.500.000.000;1.109.700.000.000;1.110.100.000.000;561;SPFB.RTS-12.18;1;12/12/2018;22:29;1.122.400.000.000;1.122.800.000.000;1.121.100.000.000;1.121.200.000.000;788
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:30;1.151.100.000.000;1.152.100.000.000;1.151.100.000.000;1.151.500.000.000;495;SPFB.RTS-12.18;1;12/11/2018;22:30;1.110.000.000.000;1.110.200.000.000;1.109.600.000.000;1.109.800.000.000;193;SPFB.RTS-12.18;1;12/12/2018;22:30;1.121.300.000.000;1.122.000.000.000;1.121.100.000.000;1.121.400.000.000;495
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:31;1.151.500.000.000;1.151.900.000.000;1.150.600.000.000;1.151.000.000.000;511;SPFB.RTS-12.18;1;12/11/2018;22:31;1.109.700.000.000;1.110.000.000.000;1.109.700.000.000;1.109.800.000.000;204;SPFB.RTS-12.18;1;12/12/2018;22:31;1.121.400.000.000;1.122.500.000.000;1.120.800.000.000;1.121.900.000.000;885
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:32;1.150.900.000.000;1.151.100.000.000;1.150.400.000.000;1.150.700.000.000;264;SPFB.RTS-12.18;1;12/11/2018;22:32;1.109.700.000.000;1.110.500.000.000;1.109.700.000.000;1.110.400.000.000;286;SPFB.RTS-12.18;1;12/12/2018;22:32;1.121.900.000.000;1.122.300.000.000;1.121.400.000.000;1.122.300.000.000;471
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:33;1.150.800.000.000;1.151.400.000.000;1.150.800.000.000;1.151.400.000.000;304;SPFB.RTS-12.18;1;12/11/2018;22:33;1.110.400.000.000;1.110.500.000.000;1.109.800.000.000;1.109.800.000.000;391;SPFB.RTS-12.18;1;12/12/2018;22:33;1.122.300.000.000;1.122.300.000.000;1.121.400.000.000;1.121.800.000.000;311
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:34;1.151.400.000.000;1.151.700.000.000;1.151.000.000.000;1.151.600.000.000;207;SPFB.RTS-12.18;1;12/11/2018;22:34;1.110.000.000.000;1.110.000.000.000;1.109.100.000.000;1.109.300.000.000;474;SPFB.RTS-12.18;1;12/12/2018;22:34;1.121.800.000.000;1.122.100.000.000;1.121.600.000.000;1.122.000.000.000;232
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:35;1.151.600.000.000;1.152.000.000.000;1.151.300.000.000;1.151.400.000.000;233;SPFB.RTS-12.18;1;12/11/2018;22:35;1.109.300.000.000;1.109.700.000.000;1.109.200.000.000;1.109.700.000.000;79;SPFB.RTS-12.18;1;12/12/2018;22:35;1.121.900.000.000;1.122.100.000.000;1.121.500.000.000;1.121.900.000.000;151
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:36;1.151.400.000.000;1.151.700.000.000;1.150.800.000.000;1.150.900.000.000;301;SPFB.RTS-12.18;1;12/11/2018;22:36;1.109.700.000.000;1.109.900.000.000;1.108.700.000.000;1.108.900.000.000;436;SPFB.RTS-12.18;1;12/12/2018;22:36;1.121.900.000.000;1.122.000.000.000;1.121.300.000.000;1.121.300.000.000;219
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:37;1.150.900.000.000;1.151.000.000.000;1.150.400.000.000;1.150.600.000.000;454;SPFB.RTS-12.18;1;12/11/2018;22:37;1.109.000.000.000;1.109.100.000.000;1.108.000.000.000;1.108.200.000.000;1007;SPFB.RTS-12.18;1;12/12/2018;22:37;1.121.300.000.000;1.121.500.000.000;1.120.700.000.000;1.120.900.000.000;468
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:38;1.150.600.000.000;1.150.600.000.000;1.150.300.000.000;1.150.500.000.000;157;SPFB.RTS-12.18;1;12/11/2018;22:38;1.108.300.000.000;1.108.600.000.000;1.108.000.000.000;1.108.100.000.000;540;SPFB.RTS-12.18;1;12/12/2018;22:38;1.120.900.000.000;1.121.400.000.000;1.120.700.000.000;1.121.400.000.000;235
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:39;1.150.500.000.000;1.150.500.000.000;1.149.900.000.000;1.150.200.000.000;330;SPFB.RTS-12.18;1;12/11/2018;22:39;1.108.100.000.000;1.108.800.000.000;1.108.100.000.000;1.108.600.000.000;220;SPFB.RTS-12.18;1;12/12/2018;22:39;1.121.400.000.000;1.121.700.000.000;1.121.300.000.000;1.121.600.000.000;96
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:40;1.150.100.000.000;1.150.300.000.000;1.149.600.000.000;1.150.000.000.000;342;SPFB.RTS-12.18;1;12/11/2018;22:40;1.108.600.000.000;1.108.800.000.000;1.108.300.000.000;1.108.800.000.000;144;SPFB.RTS-12.18;1;12/12/2018;22:40;1.121.700.000.000;1.122.100.000.000;1.121.600.000.000;1.121.900.000.000;175
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:41;1.150.200.000.000;1.150.800.000.000;1.150.000.000.000;1.150.700.000.000;381;SPFB.RTS-12.18;1;12/11/2018;22:41;1.108.600.000.000;1.109.200.000.000;1.108.400.000.000;1.109.000.000.000;741;SPFB.RTS-12.18;1;12/12/2018;22:41;1.122.000.000.000;1.122.200.000.000;1.121.800.000.000;1.121.800.000.000;307
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:42;1.150.600.000.000;1.151.300.000.000;1.150.500.000.000;1.151.300.000.000;328;SPFB.RTS-12.18;1;12/11/2018;22:42;1.109.000.000.000;1.109.200.000.000;1.108.700.000.000;1.109.000.000.000;145;SPFB.RTS-12.18;1;12/12/2018;22:42;1.121.700.000.000;1.121.800.000.000;1.121.300.000.000;1.121.600.000.000;160
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:43;1.151.300.000.000;1.152.100.000.000;1.151.200.000.000;1.151.600.000.000;409;SPFB.RTS-12.18;1;12/11/2018;22:43;1.109.100.000.000;1.110.000.000.000;1.109.000.000.000;1.110.000.000.000;487;SPFB.RTS-12.18;1;12/12/2018;22:43;1.121.600.000.000;1.121.700.000.000;1.121.000.000.000;1.121.000.000.000;93
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:44;1.151.700.000.000;1.151.900.000.000;1.150.900.000.000;1.151.500.000.000;451;SPFB.RTS-12.18;1;12/11/2018;22:44;1.110.000.000.000;1.110.000.000.000;1.109.600.000.000;1.109.800.000.000;97;SPFB.RTS-12.18;1;12/12/2018;22:44;1.121.100.000.000;1.121.200.000.000;1.119.800.000.000;1.120.400.000.000;1530
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:45;1.151.500.000.000;1.152.300.000.000;1.151.100.000.000;1.151.900.000.000;408;SPFB.RTS-12.18;1;12/11/2018;22:45;1.109.800.000.000;1.110.200.000.000;1.109.400.000.000;1.109.500.000.000;350;SPFB.RTS-12.18;1;12/12/2018;22:45;1.120.400.000.000;1.121.200.000.000;1.120.300.000.000;1.121.200.000.000;321
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:46;1.151.900.000.000;1.152.500.000.000;1.151.800.000.000;1.152.400.000.000;448;SPFB.RTS-12.18;1;12/11/2018;22:46;1.109.500.000.000;1.110.500.000.000;1.109.500.000.000;1.110.500.000.000;403;SPFB.RTS-12.18;1;12/12/2018;22:46;1.121.100.000.000;1.121.700.000.000;1.120.900.000.000;1.121.200.000.000;291
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:47;1.152.400.000.000;1.152.400.000.000;1.151.300.000.000;1.151.600.000.000;638;SPFB.RTS-12.18;1;12/11/2018;22:47;1.110.400.000.000;1.110.600.000.000;1.110.100.000.000;1.110.200.000.000;139;SPFB.RTS-12.18;1;12/12/2018;22:47;1.121.300.000.000;1.121.400.000.000;1.120.200.000.000;1.120.400.000.000;400
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:48;1.151.500.000.000;1.151.700.000.000;1.151.100.000.000;1.151.400.000.000;158;SPFB.RTS-12.18;1;12/11/2018;22:48;1.110.300.000.000;1.110.800.000.000;1.110.100.000.000;1.110.700.000.000;169;SPFB.RTS-12.18;1;12/12/2018;22:48;1.120.300.000.000;1.121.000.000.000;1.120.300.000.000;1.120.800.000.000;152
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:49;1.151.600.000.000;1.152.600.000.000;1.151.300.000.000;1.152.500.000.000;375;SPFB.RTS-12.18;1;12/11/2018;22:49;1.110.700.000.000;1.110.800.000.000;1.110.300.000.000;1.110.600.000.000;159;SPFB.RTS-12.18;1;12/12/2018;22:49;1.120.700.000.000;1.121.000.000.000;1.120.600.000.000;1.120.800.000.000;303
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:50;1.152.600.000.000;1.152.900.000.000;1.152.000.000.000;1.152.400.000.000;332;SPFB.RTS-12.18;1;12/11/2018;22:50;1.110.600.000.000;1.110.600.000.000;1.110.200.000.000;1.110.400.000.000;72;SPFB.RTS-12.18;1;12/12/2018;22:50;1.120.800.000.000;1.121.000.000.000;1.120.600.000.000;1.120.700.000.000;79
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:51;1.152.500.000.000;1.153.200.000.000;1.152.500.000.000;1.152.500.000.000;780;SPFB.RTS-12.18;1;12/11/2018;22:51;1.110.300.000.000;1.110.500.000.000;1.110.100.000.000;1.110.200.000.000;114;SPFB.RTS-12.18;1;12/12/2018;22:51;1.120.700.000.000;1.121.000.000.000;1.120.400.000.000;1.120.900.000.000;317
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:52;1.152.500.000.000;1.153.300.000.000;1.152.500.000.000;1.152.800.000.000;614;SPFB.RTS-12.18;1;12/11/2018;22:52;1.110.200.000.000;1.110.300.000.000;1.109.700.000.000;1.109.800.000.000;178;SPFB.RTS-12.18;1;12/12/2018;22:52;1.120.900.000.000;1.121.300.000.000;1.120.900.000.000;1.121.100.000.000;247
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:53;1.152.700.000.000;1.152.700.000.000;1.152.300.000.000;1.152.600.000.000;353;SPFB.RTS-12.18;1;12/11/2018;22:53;1.109.900.000.000;1.109.900.000.000;1.109.300.000.000;1.109.600.000.000;247;SPFB.RTS-12.18;1;12/12/2018;22:53;1.121.000.000.000;1.121.000.000.000;1.120.600.000.000;1.120.600.000.000;77
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:54;1.152.600.000.000;1.152.900.000.000;1.152.200.000.000;1.152.300.000.000;277;SPFB.RTS-12.18;1;12/11/2018;22:54;1.109.700.000.000;1.109.700.000.000;1.108.900.000.000;1.109.100.000.000;177;SPFB.RTS-12.18;1;12/12/2018;22:54;1.120.600.000.000;1.121.000.000.000;1.120.400.000.000;1.120.800.000.000;202
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:55;1.152.300.000.000;1.152.700.000.000;1.151.900.000.000;1.152.500.000.000;497;SPFB.RTS-12.18;1;12/11/2018;22:55;1.109.100.000.000;1.109.200.000.000;1.108.900.000.000;1.108.900.000.000;105;SPFB.RTS-12.18;1;12/12/2018;22:55;1.120.900.000.000;1.121.200.000.000;1.120.600.000.000;1.120.700.000.000;198
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:56;1.152.300.000.000;1.152.700.000.000;1.152.100.000.000;1.152.500.000.000;366;SPFB.RTS-12.18;1;12/11/2018;22:56;1.108.900.000.000;1.109.200.000.000;1.108.800.000.000;1.109.100.000.000;140;SPFB.RTS-12.18;1;12/12/2018;22:56;1.120.600.000.000;1.120.900.000.000;1.120.600.000.000;1.120.800.000.000;80
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:57;1.152.500.000.000;1.152.500.000.000;1.151.900.000.000;1.152.100.000.000;409;SPFB.RTS-12.18;1;12/11/2018;22:57;1.108.900.000.000;1.109.000.000.000;1.108.700.000.000;1.109.000.000.000;166;SPFB.RTS-12.18;1;12/12/2018;22:57;1.120.800.000.000;1.121.300.000.000;1.120.800.000.000;1.121.100.000.000;214
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:58;1.152.000.000.000;1.152.300.000.000;1.151.900.000.000;1.152.100.000.000;259;SPFB.RTS-12.18;1;12/11/2018;22:58;1.109.100.000.000;1.109.200.000.000;1.108.400.000.000;1.108.600.000.000;210;SPFB.RTS-12.18;1;12/12/2018;22:58;1.121.100.000.000;1.121.500.000.000;1.121.000.000.000;1.121.300.000.000;140
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;22:59;1.152.300.000.000;1.152.300.000.000;1.151.700.000.000;1.152.000.000.000;240;SPFB.RTS-12.18;1;12/11/2018;22:59;1.108.600.000.000;1.108.900.000.000;1.108.400.000.000;1.108.500.000.000;486;SPFB.RTS-12.18;1;12/12/2018;22:59;1.121.300.000.000;1.121.600.000.000;1.120.900.000.000;1.121.500.000.000;218
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:00;1.151.900.000.000;1.152.100.000.000;1.151.000.000.000;1.151.500.000.000;876;SPFB.RTS-12.18;1;12/11/2018;23:00;1.108.400.000.000;1.108.600.000.000;1.108.200.000.000;1.108.500.000.000;247;SPFB.RTS-12.18;1;12/12/2018;23:00;1.121.500.000.000;1.122.000.000.000;1.121.400.000.000;1.121.900.000.000;245
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:01;1.151.400.000.000;1.151.500.000.000;1.150.400.000.000;1.150.700.000.000;725;SPFB.RTS-12.18;1;12/11/2018;23:01;1.108.300.000.000;1.108.700.000.000;1.108.300.000.000;1.108.600.000.000;461;SPFB.RTS-12.18;1;12/12/2018;23:01;1.122.000.000.000;1.122.200.000.000;1.121.400.000.000;1.122.200.000.000;212
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:02;1.150.600.000.000;1.151.100.000.000;1.150.600.000.000;1.150.800.000.000;108;SPFB.RTS-12.18;1;12/11/2018;23:02;1.108.600.000.000;1.109.000.000.000;1.108.600.000.000;1.108.900.000.000;154;SPFB.RTS-12.18;1;12/12/2018;23:02;1.122.100.000.000;1.122.600.000.000;1.121.900.000.000;1.122.000.000.000;500
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:03;1.150.800.000.000;1.151.000.000.000;1.150.700.000.000;1.151.000.000.000;60;SPFB.RTS-12.18;1;12/11/2018;23:03;1.109.000.000.000;1.109.100.000.000;1.108.200.000.000;1.108.200.000.000;199;SPFB.RTS-12.18;1;12/12/2018;23:03;1.122.000.000.000;1.122.100.000.000;1.121.600.000.000;1.121.600.000.000;139
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:04;1.150.900.000.000;1.150.900.000.000;1.150.700.000.000;1.150.900.000.000;121;SPFB.RTS-12.18;1;12/11/2018;23:04;1.108.300.000.000;1.109.100.000.000;1.108.200.000.000;1.109.100.000.000;151;SPFB.RTS-12.18;1;12/12/2018;23:04;1.121.500.000.000;1.121.600.000.000;1.121.200.000.000;1.121.300.000.000;246
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:05;1.151.000.000.000;1.151.300.000.000;1.151.000.000.000;1.151.000.000.000;145;SPFB.RTS-12.18;1;12/11/2018;23:05;1.109.000.000.000;1.109.000.000.000;1.108.500.000.000;1.108.600.000.000;74;SPFB.RTS-12.18;1;12/12/2018;23:05;1.121.200.000.000;1.121.500.000.000;1.121.000.000.000;1.121.400.000.000;85
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:06;1.150.900.000.000;1.151.000.000.000;1.150.800.000.000;1.150.800.000.000;54;SPFB.RTS-12.18;1;12/11/2018;23:06;1.108.600.000.000;1.108.600.000.000;1.108.100.000.000;1.108.400.000.000;164;SPFB.RTS-12.18;1;12/12/2018;23:06;1.121.300.000.000;1.122.100.000.000;1.121.200.000.000;1.122.100.000.000;232
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:07;1.150.800.000.000;1.151.000.000.000;1.150.800.000.000;1.151.000.000.000;33;SPFB.RTS-12.18;1;12/11/2018;23:07;1.108.400.000.000;1.108.500.000.000;1.108.300.000.000;1.108.300.000.000;56;SPFB.RTS-12.18;1;12/12/2018;23:07;1.121.900.000.000;1.121.900.000.000;1.120.900.000.000;1.121.100.000.000;284
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:08;1.151.000.000.000;1.151.000.000.000;1.150.600.000.000;1.150.600.000.000;161;SPFB.RTS-12.18;1;12/11/2018;23:08;1.108.300.000.000;1.108.500.000.000;1.107.300.000.000;1.107.600.000.000;673;SPFB.RTS-12.18;1;12/12/2018;23:08;1.121.200.000.000;1.122.000.000.000;1.120.900.000.000;1.121.800.000.000;89
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:09;1.150.600.000.000;1.151.200.000.000;1.150.600.000.000;1.151.200.000.000;76;SPFB.RTS-12.18;1;12/11/2018;23:09;1.107.600.000.000;1.107.800.000.000;1.107.300.000.000;1.107.600.000.000;606;SPFB.RTS-12.18;1;12/12/2018;23:09;1.121.800.000.000;1.121.900.000.000;1.121.600.000.000;1.121.800.000.000;70
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:10;1.151.100.000.000;1.151.300.000.000;1.150.700.000.000;1.150.800.000.000;158;SPFB.RTS-12.18;1;12/11/2018;23:10;1.107.600.000.000;1.107.700.000.000;1.107.100.000.000;1.107.300.000.000;212;SPFB.RTS-12.18;1;12/12/2018;23:10;1.121.900.000.000;1.122.200.000.000;1.121.800.000.000;1.122.000.000.000;167
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:11;1.150.900.000.000;1.151.000.000.000;1.150.700.000.000;1.151.000.000.000;61;SPFB.RTS-12.18;1;12/11/2018;23:11;1.107.300.000.000;1.107.500.000.000;1.106.900.000.000;1.107.400.000.000;249;SPFB.RTS-12.18;1;12/12/2018;23:11;1.121.900.000.000;1.122.400.000.000;1.121.800.000.000;1.122.300.000.000;202
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:12;1.150.900.000.000;1.151.100.000.000;1.150.900.000.000;1.151.000.000.000;30;SPFB.RTS-12.18;1;12/11/2018;23:12;1.107.400.000.000;1.107.800.000.000;1.107.100.000.000;1.107.200.000.000;323;SPFB.RTS-12.18;1;12/12/2018;23:12;1.122.400.000.000;1.122.500.000.000;1.122.200.000.000;1.122.300.000.000;138
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:13;1.151.000.000.000;1.151.100.000.000;1.150.800.000.000;1.150.800.000.000;70;SPFB.RTS-12.18;1;12/11/2018;23:13;1.107.200.000.000;1.107.200.000.000;1.106.300.000.000;1.106.500.000.000;691;SPFB.RTS-12.18;1;12/12/2018;23:13;1.122.400.000.000;1.122.600.000.000;1.122.100.000.000;1.122.100.000.000;284
;;;;;;;;;SPFB.RTS-12.18;1;12/10/2018;23:14;1.150.800.000.000;1.150.900.000.000;1.150.600.000.000;1.150.700.000.000;76;SPFB.RTS-12.18;1;12/11/2018;23:14;1.106.600.000.000;1.107.100.000.000;1.106.500.000.000;1.106.700.000.000;281;SPFB.RTS-12.18;1;12/12/2018;23:14;1.122.300.000.000;1.122.700.000.000;1.122.200.000.000;1.122.500.000.000;188
