<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,07/11/18,15:08,116020.0000000,116020.0000000,115980.0000000,115990.0000000,146
SPFB.RTS-12.18,1,07/11/18,15:09,115990.0000000,116000.0000000,115940.0000000,115950.0000000,452
SPFB.RTS-12.18,1,07/11/18,15:10,115950.0000000,116060.0000000,115950.0000000,116050.0000000,421
SPFB.RTS-12.18,1,07/11/18,15:11,116050.0000000,116110.0000000,116040.0000000,116040.0000000,583
SPFB.RTS-12.18,1,07/11/18,15:12,116050.0000000,116060.0000000,116020.0000000,116030.0000000,231
SPFB.RTS-12.18,1,07/11/18,15:13,116040.0000000,116060.0000000,116040.0000000,116060.0000000,84
SPFB.RTS-12.18,1,07/11/18,15:14,116070.0000000,116080.0000000,116020.0000000,116050.0000000,203
SPFB.RTS-12.18,1,07/11/18,15:15,116050.0000000,116070.0000000,116040.0000000,116050.0000000,81
SPFB.RTS-12.18,1,07/11/18,15:16,116050.0000000,116090.0000000,116040.0000000,116080.0000000,175
SPFB.RTS-12.18,1,07/11/18,15:17,116090.0000000,116090.0000000,116050.0000000,116060.0000000,165
SPFB.RTS-12.18,1,07/11/18,15:18,116070.0000000,116070.0000000,116050.0000000,116060.0000000,124
SPFB.RTS-12.18,1,07/11/18,15:19,116070.0000000,116080.0000000,116050.0000000,116080.0000000,278
SPFB.RTS-12.18,1,07/11/18,15:20,116070.0000000,116080.0000000,116030.0000000,116050.0000000,258
SPFB.RTS-12.18,1,07/11/18,15:21,116060.0000000,116070.0000000,116030.0000000,116030.0000000,255
SPFB.RTS-12.18,1,07/11/18,15:22,116030.0000000,116060.0000000,115980.0000000,116040.0000000,621
SPFB.RTS-12.18,1,07/11/18,15:23,116050.0000000,116060.0000000,116020.0000000,116030.0000000,215
SPFB.RTS-12.18,1,07/11/18,15:24,116030.0000000,116070.0000000,116030.0000000,116050.0000000,115
SPFB.RTS-12.18,1,07/11/18,15:25,116060.0000000,116100.0000000,116020.0000000,116030.0000000,234
SPFB.RTS-12.18,1,07/11/18,15:26,116030.0000000,116030.0000000,116010.0000000,116020.0000000,132
SPFB.RTS-12.18,1,07/11/18,15:27,116010.0000000,116030.0000000,115990.0000000,116010.0000000,121
SPFB.RTS-12.18,1,07/11/18,15:28,116000.0000000,116020.0000000,115990.0000000,116020.0000000,134
SPFB.RTS-12.18,1,07/11/18,15:29,116010.0000000,116040.0000000,116010.0000000,116010.0000000,160
SPFB.RTS-12.18,1,07/11/18,15:30,116020.0000000,116020.0000000,115960.0000000,115990.0000000,213
SPFB.RTS-12.18,1,07/11/18,15:31,115990.0000000,116010.0000000,115960.0000000,115990.0000000,349
SPFB.RTS-12.18,1,07/11/18,15:32,115980.0000000,116000.0000000,115920.0000000,115930.0000000,722
SPFB.RTS-12.18,1,07/11/18,15:33,115940.0000000,115980.0000000,115920.0000000,115970.0000000,701
SPFB.RTS-12.18,1,07/11/18,15:34,115960.0000000,115960.0000000,115900.0000000,115900.0000000,1780
SPFB.RTS-12.18,1,07/11/18,15:35,115900.0000000,115960.0000000,115850.0000000,115940.0000000,1416
SPFB.RTS-12.18,1,07/11/18,15:36,115940.0000000,115960.0000000,115920.0000000,115950.0000000,924
SPFB.RTS-12.18,1,07/11/18,15:37,115940.0000000,115990.0000000,115900.0000000,115940.0000000,863
SPFB.RTS-12.18,1,07/11/18,15:38,115940.0000000,115950.0000000,115850.0000000,115870.0000000,1366
SPFB.RTS-12.18,1,07/11/18,15:39,115870.0000000,115900.0000000,115810.0000000,115860.0000000,2243
SPFB.RTS-12.18,1,07/11/18,15:40,115850.0000000,115880.0000000,115800.0000000,115800.0000000,757
SPFB.RTS-12.18,1,07/11/18,15:41,115800.0000000,115840.0000000,115730.0000000,115740.0000000,1222
SPFB.RTS-12.18,1,07/11/18,15:42,115740.0000000,115760.0000000,115740.0000000,115760.0000000,435
SPFB.RTS-12.18,1,07/11/18,15:43,115750.0000000,115780.0000000,115740.0000000,115750.0000000,495
SPFB.RTS-12.18,1,07/11/18,15:44,115750.0000000,115760.0000000,115700.0000000,115730.0000000,950
SPFB.RTS-12.18,1,07/11/18,15:45,115740.0000000,115740.0000000,115700.0000000,115730.0000000,385
SPFB.RTS-12.18,1,07/11/18,15:46,115730.0000000,115760.0000000,115720.0000000,115720.0000000,844
SPFB.RTS-12.18,1,07/11/18,15:47,115720.0000000,115720.0000000,115610.0000000,115660.0000000,1969
SPFB.RTS-12.18,1,07/11/18,15:48,115640.0000000,115650.0000000,115570.0000000,115610.0000000,2023
SPFB.RTS-12.18,1,07/11/18,15:49,115600.0000000,115660.0000000,115590.0000000,115630.0000000,1894
SPFB.RTS-12.18,1,07/11/18,15:50,115640.0000000,115650.0000000,115600.0000000,115620.0000000,625
SPFB.RTS-12.18,1,07/11/18,15:51,115600.0000000,115630.0000000,115550.0000000,115620.0000000,1311
SPFB.RTS-12.18,1,07/11/18,15:52,115630.0000000,115630.0000000,115560.0000000,115600.0000000,561
SPFB.RTS-12.18,1,07/11/18,15:53,115600.0000000,115600.0000000,115520.0000000,115560.0000000,1144
SPFB.RTS-12.18,1,07/11/18,15:54,115560.0000000,115570.0000000,115520.0000000,115550.0000000,726
SPFB.RTS-12.18,1,07/11/18,15:55,115550.0000000,115550.0000000,115520.0000000,115530.0000000,307
SPFB.RTS-12.18,1,07/11/18,15:56,115520.0000000,115610.0000000,115490.0000000,115590.0000000,1593
SPFB.RTS-12.18,1,07/11/18,15:57,115600.0000000,115620.0000000,115580.0000000,115600.0000000,651
SPFB.RTS-12.18,1,07/11/18,15:58,115600.0000000,115650.0000000,115580.0000000,115630.0000000,716
SPFB.RTS-12.18,1,07/11/18,15:59,115640.0000000,115650.0000000,115600.0000000,115640.0000000,1791
SPFB.RTS-12.18,1,07/11/18,16:00,115640.0000000,115660.0000000,115600.0000000,115620.0000000,706
SPFB.RTS-12.18,1,07/11/18,16:01,115630.0000000,115640.0000000,115580.0000000,115610.0000000,880
SPFB.RTS-12.18,1,07/11/18,16:02,115610.0000000,115730.0000000,115600.0000000,115720.0000000,1916
SPFB.RTS-12.18,1,07/11/18,16:03,115720.0000000,115800.0000000,115710.0000000,115770.0000000,1629
SPFB.RTS-12.18,1,07/11/18,16:04,115790.0000000,115800.0000000,115740.0000000,115790.0000000,1596
SPFB.RTS-12.18,1,07/11/18,16:05,115790.0000000,115800.0000000,115730.0000000,115750.0000000,605
SPFB.RTS-12.18,1,07/11/18,16:06,115750.0000000,115770.0000000,115710.0000000,115730.0000000,459
SPFB.RTS-12.18,1,07/11/18,16:07,115720.0000000,115770.0000000,115720.0000000,115760.0000000,317
SPFB.RTS-12.18,1,07/11/18,16:08,115760.0000000,115900.0000000,115760.0000000,115830.0000000,1169
SPFB.RTS-12.18,1,07/11/18,16:09,115830.0000000,115830.0000000,115770.0000000,115790.0000000,641
SPFB.RTS-12.18,1,07/11/18,16:10,115780.0000000,115830.0000000,115770.0000000,115810.0000000,410
SPFB.RTS-12.18,1,07/11/18,16:11,115820.0000000,115840.0000000,115800.0000000,115800.0000000,352
SPFB.RTS-12.18,1,07/11/18,16:12,115800.0000000,115810.0000000,115720.0000000,115730.0000000,933
SPFB.RTS-12.18,1,07/11/18,16:13,115720.0000000,115780.0000000,115720.0000000,115770.0000000,376
SPFB.RTS-12.18,1,07/11/18,16:14,115770.0000000,115770.0000000,115740.0000000,115750.0000000,357
SPFB.RTS-12.18,1,07/11/18,16:15,115760.0000000,115770.0000000,115740.0000000,115760.0000000,97
SPFB.RTS-12.18,1,07/11/18,16:16,115760.0000000,115760.0000000,115700.0000000,115700.0000000,438
SPFB.RTS-12.18,1,07/11/18,16:17,115700.0000000,115730.0000000,115660.0000000,115720.0000000,516
SPFB.RTS-12.18,1,07/11/18,16:18,115720.0000000,115770.0000000,115690.0000000,115750.0000000,809
SPFB.RTS-12.18,1,07/11/18,16:19,115750.0000000,115770.0000000,115710.0000000,115750.0000000,502
SPFB.RTS-12.18,1,07/11/18,16:20,115740.0000000,115800.0000000,115730.0000000,115770.0000000,520
SPFB.RTS-12.18,1,07/11/18,16:21,115780.0000000,115800.0000000,115760.0000000,115780.0000000,222
SPFB.RTS-12.18,1,07/11/18,16:22,115780.0000000,115800.0000000,115770.0000000,115790.0000000,226
SPFB.RTS-12.18,1,07/11/18,16:23,115790.0000000,115850.0000000,115780.0000000,115790.0000000,444
SPFB.RTS-12.18,1,07/11/18,16:24,115800.0000000,115810.0000000,115780.0000000,115800.0000000,414
SPFB.RTS-12.18,1,07/11/18,16:25,115790.0000000,115790.0000000,115750.0000000,115760.0000000,270
SPFB.RTS-12.18,1,07/11/18,16:26,115760.0000000,115770.0000000,115740.0000000,115760.0000000,216
SPFB.RTS-12.18,1,07/11/18,16:27,115750.0000000,115780.0000000,115730.0000000,115770.0000000,327
SPFB.RTS-12.18,1,07/11/18,16:28,115770.0000000,115800.0000000,115740.0000000,115760.0000000,312
SPFB.RTS-12.18,1,07/11/18,16:29,115760.0000000,115760.0000000,115710.0000000,115720.0000000,292
SPFB.RTS-12.18,1,07/11/18,16:30,115730.0000000,115790.0000000,115720.0000000,115740.0000000,565
SPFB.RTS-12.18,1,07/11/18,16:31,115730.0000000,115770.0000000,115730.0000000,115760.0000000,200
SPFB.RTS-12.18,1,07/11/18,16:32,115750.0000000,115760.0000000,115720.0000000,115750.0000000,126
SPFB.RTS-12.18,1,07/11/18,16:33,115750.0000000,115760.0000000,115740.0000000,115750.0000000,48
SPFB.RTS-12.18,1,07/11/18,16:34,115760.0000000,115780.0000000,115740.0000000,115780.0000000,123
SPFB.RTS-12.18,1,07/11/18,16:35,115770.0000000,115790.0000000,115770.0000000,115770.0000000,104
SPFB.RTS-12.18,1,07/11/18,16:36,115770.0000000,115860.0000000,115760.0000000,115840.0000000,463
SPFB.RTS-12.18,1,07/11/18,16:37,115830.0000000,115870.0000000,115780.0000000,115800.0000000,453
SPFB.RTS-12.18,1,07/11/18,16:38,115800.0000000,115820.0000000,115790.0000000,115790.0000000,123
SPFB.RTS-12.18,1,07/11/18,16:39,115790.0000000,115800.0000000,115750.0000000,115770.0000000,238
SPFB.RTS-12.18,1,07/11/18,16:40,115770.0000000,115780.0000000,115730.0000000,115730.0000000,167
SPFB.RTS-12.18,1,07/11/18,16:41,115740.0000000,115750.0000000,115700.0000000,115710.0000000,626
SPFB.RTS-12.18,1,07/11/18,16:42,115720.0000000,115770.0000000,115720.0000000,115750.0000000,168
SPFB.RTS-12.18,1,07/11/18,16:43,115760.0000000,115780.0000000,115750.0000000,115770.0000000,117
SPFB.RTS-12.18,1,07/11/18,16:44,115760.0000000,115770.0000000,115740.0000000,115760.0000000,94
SPFB.RTS-12.18,1,07/11/18,16:45,115750.0000000,115750.0000000,115670.0000000,115670.0000000,350
SPFB.RTS-12.18,1,07/11/18,16:46,115670.0000000,115710.0000000,115660.0000000,115660.0000000,233
SPFB.RTS-12.18,1,07/11/18,16:47,115670.0000000,115750.0000000,115650.0000000,115740.0000000,1653
SPFB.RTS-12.18,1,07/11/18,16:48,115740.0000000,115750.0000000,115680.0000000,115700.0000000,354
SPFB.RTS-12.18,1,07/11/18,16:49,115680.0000000,115680.0000000,115600.0000000,115660.0000000,683
SPFB.RTS-12.18,1,07/11/18,16:50,115660.0000000,115720.0000000,115630.0000000,115690.0000000,468
SPFB.RTS-12.18,1,07/11/18,16:51,115700.0000000,115710.0000000,115670.0000000,115670.0000000,359
SPFB.RTS-12.18,1,07/11/18,16:52,115690.0000000,115700.0000000,115670.0000000,115700.0000000,48
SPFB.RTS-12.18,1,07/11/18,16:53,115690.0000000,115700.0000000,115650.0000000,115650.0000000,251
SPFB.RTS-12.18,1,07/11/18,16:54,115640.0000000,115750.0000000,115640.0000000,115700.0000000,1037
SPFB.RTS-12.18,1,07/11/18,16:55,115710.0000000,115790.0000000,115700.0000000,115770.0000000,540
SPFB.RTS-12.18,1,07/11/18,16:56,115760.0000000,115780.0000000,115730.0000000,115780.0000000,663
SPFB.RTS-12.18,1,07/11/18,16:57,115780.0000000,115790.0000000,115730.0000000,115730.0000000,268
SPFB.RTS-12.18,1,07/11/18,16:58,115730.0000000,115730.0000000,115660.0000000,115660.0000000,349
SPFB.RTS-12.18,1,07/11/18,16:59,115660.0000000,115690.0000000,115620.0000000,115630.0000000,687
SPFB.RTS-12.18,1,07/11/18,17:00,115630.0000000,115660.0000000,115590.0000000,115590.0000000,674
SPFB.RTS-12.18,1,07/11/18,17:01,115590.0000000,115600.0000000,115520.0000000,115540.0000000,1392
SPFB.RTS-12.18,1,07/11/18,17:02,115540.0000000,115600.0000000,115530.0000000,115560.0000000,730
SPFB.RTS-12.18,1,07/11/18,17:03,115560.0000000,115560.0000000,115510.0000000,115540.0000000,556
SPFB.RTS-12.18,1,07/11/18,17:04,115530.0000000,115610.0000000,115520.0000000,115610.0000000,395
SPFB.RTS-12.18,1,07/11/18,17:05,115610.0000000,115680.0000000,115580.0000000,115670.0000000,807
SPFB.RTS-12.18,1,07/11/18,17:06,115670.0000000,115690.0000000,115640.0000000,115690.0000000,402
SPFB.RTS-12.18,1,07/11/18,17:07,115670.0000000,115690.0000000,115660.0000000,115660.0000000,512
SPFB.RTS-12.18,1,07/11/18,17:08,115660.0000000,115710.0000000,115650.0000000,115700.0000000,351
SPFB.RTS-12.18,1,07/11/18,17:09,115700.0000000,115700.0000000,115650.0000000,115650.0000000,207
SPFB.RTS-12.18,1,07/11/18,17:10,115650.0000000,115700.0000000,115630.0000000,115700.0000000,274
SPFB.RTS-12.18,1,07/11/18,17:11,115700.0000000,115780.0000000,115690.0000000,115750.0000000,1236
SPFB.RTS-12.18,1,07/11/18,17:12,115760.0000000,115780.0000000,115690.0000000,115700.0000000,748
SPFB.RTS-12.18,1,07/11/18,17:13,115700.0000000,115700.0000000,115640.0000000,115680.0000000,482
SPFB.RTS-12.18,1,07/11/18,17:14,115680.0000000,115700.0000000,115670.0000000,115690.0000000,168
SPFB.RTS-12.18,1,07/11/18,17:15,115690.0000000,115710.0000000,115660.0000000,115690.0000000,323
SPFB.RTS-12.18,1,07/11/18,17:16,115680.0000000,115730.0000000,115640.0000000,115720.0000000,421
SPFB.RTS-12.18,1,07/11/18,17:17,115710.0000000,115710.0000000,115670.0000000,115670.0000000,188
SPFB.RTS-12.18,1,07/11/18,17:18,115670.0000000,115710.0000000,115660.0000000,115670.0000000,174
SPFB.RTS-12.18,1,07/11/18,17:19,115680.0000000,115740.0000000,115670.0000000,115710.0000000,421
SPFB.RTS-12.18,1,07/11/18,17:20,115720.0000000,115740.0000000,115710.0000000,115710.0000000,123
SPFB.RTS-12.18,1,07/11/18,17:21,115710.0000000,115770.0000000,115710.0000000,115750.0000000,427
SPFB.RTS-12.18,1,07/11/18,17:22,115760.0000000,115770.0000000,115710.0000000,115730.0000000,243
SPFB.RTS-12.18,1,07/11/18,17:23,115740.0000000,115780.0000000,115730.0000000,115760.0000000,292
SPFB.RTS-12.18,1,07/11/18,17:24,115750.0000000,115800.0000000,115750.0000000,115800.0000000,394
SPFB.RTS-12.18,1,07/11/18,17:25,115800.0000000,115820.0000000,115760.0000000,115760.0000000,481
SPFB.RTS-12.18,1,07/11/18,17:26,115780.0000000,115840.0000000,115760.0000000,115830.0000000,450
SPFB.RTS-12.18,1,07/11/18,17:27,115830.0000000,115930.0000000,115820.0000000,115860.0000000,1311
SPFB.RTS-12.18,1,07/11/18,17:28,115870.0000000,115950.0000000,115860.0000000,115920.0000000,653
SPFB.RTS-12.18,1,07/11/18,17:29,115920.0000000,115940.0000000,115900.0000000,115930.0000000,620
SPFB.RTS-12.18,1,07/11/18,17:30,115930.0000000,115960.0000000,115890.0000000,115910.0000000,824
SPFB.RTS-12.18,1,07/11/18,17:31,115910.0000000,116010.0000000,115910.0000000,115970.0000000,1298
SPFB.RTS-12.18,1,07/11/18,17:32,115980.0000000,116050.0000000,115970.0000000,116050.0000000,1109
SPFB.RTS-12.18,1,07/11/18,17:33,116030.0000000,116050.0000000,115930.0000000,115960.0000000,732
SPFB.RTS-12.18,1,07/11/18,17:34,115970.0000000,116040.0000000,115960.0000000,116030.0000000,554
SPFB.RTS-12.18,1,07/11/18,17:35,116040.0000000,116170.0000000,116020.0000000,116130.0000000,2218
SPFB.RTS-12.18,1,07/11/18,17:36,116150.0000000,116230.0000000,116130.0000000,116180.0000000,1586
SPFB.RTS-12.18,1,07/11/18,17:37,116170.0000000,116180.0000000,116070.0000000,116070.0000000,1442
SPFB.RTS-12.18,1,07/11/18,17:38,116080.0000000,116160.0000000,116080.0000000,116130.0000000,466
SPFB.RTS-12.18,1,07/11/18,17:39,116130.0000000,116170.0000000,116120.0000000,116140.0000000,616
SPFB.RTS-12.18,1,07/11/18,17:40,116160.0000000,116170.0000000,116110.0000000,116130.0000000,482
SPFB.RTS-12.18,1,07/11/18,17:41,116130.0000000,116140.0000000,116070.0000000,116100.0000000,547
SPFB.RTS-12.18,1,07/11/18,17:42,116090.0000000,116170.0000000,116080.0000000,116150.0000000,445
SPFB.RTS-12.18,1,07/11/18,17:43,116150.0000000,116180.0000000,116120.0000000,116150.0000000,522
SPFB.RTS-12.18,1,07/11/18,17:44,116140.0000000,116140.0000000,116070.0000000,116100.0000000,479
SPFB.RTS-12.18,1,07/11/18,17:45,116100.0000000,116150.0000000,116090.0000000,116110.0000000,519
SPFB.RTS-12.18,1,07/11/18,17:46,116130.0000000,116200.0000000,116120.0000000,116180.0000000,1099
SPFB.RTS-12.18,1,07/11/18,17:47,116180.0000000,116190.0000000,116100.0000000,116100.0000000,969
SPFB.RTS-12.18,1,07/11/18,17:48,116120.0000000,116120.0000000,116050.0000000,116050.0000000,859
SPFB.RTS-12.18,1,07/11/18,17:49,116050.0000000,116080.0000000,115980.0000000,115990.0000000,1581
SPFB.RTS-12.18,1,07/11/18,17:50,115990.0000000,116050.0000000,115980.0000000,116030.0000000,638
SPFB.RTS-12.18,1,07/11/18,17:51,116020.0000000,116040.0000000,115970.0000000,116000.0000000,579
SPFB.RTS-12.18,1,07/11/18,17:52,116000.0000000,116020.0000000,115980.0000000,115990.0000000,353
SPFB.RTS-12.18,1,07/11/18,17:53,115990.0000000,116000.0000000,115880.0000000,115930.0000000,1092
SPFB.RTS-12.18,1,07/11/18,17:54,115920.0000000,115970.0000000,115880.0000000,115890.0000000,626
SPFB.RTS-12.18,1,07/11/18,17:55,115890.0000000,115890.0000000,115820.0000000,115850.0000000,853
SPFB.RTS-12.18,1,07/11/18,17:56,115860.0000000,115890.0000000,115840.0000000,115880.0000000,570
SPFB.RTS-12.18,1,07/11/18,17:57,115880.0000000,115930.0000000,115870.0000000,115920.0000000,628
SPFB.RTS-12.18,1,07/11/18,17:58,115920.0000000,115950.0000000,115910.0000000,115930.0000000,299
SPFB.RTS-12.18,1,07/11/18,17:59,115930.0000000,115940.0000000,115880.0000000,115930.0000000,453
SPFB.RTS-12.18,1,07/11/18,18:00,115940.0000000,115950.0000000,115850.0000000,115870.0000000,665
SPFB.RTS-12.18,1,07/11/18,18:01,115860.0000000,115970.0000000,115850.0000000,115970.0000000,646
SPFB.RTS-12.18,1,07/11/18,18:02,115970.0000000,116040.0000000,115970.0000000,116000.0000000,922
SPFB.RTS-12.18,1,07/11/18,18:03,116000.0000000,116050.0000000,115980.0000000,116030.0000000,369
SPFB.RTS-12.18,1,07/11/18,18:04,116040.0000000,116040.0000000,115900.0000000,115910.0000000,1190
SPFB.RTS-12.18,1,07/11/18,18:05,115900.0000000,115940.0000000,115780.0000000,115800.0000000,1627
SPFB.RTS-12.18,1,07/11/18,18:06,115780.0000000,115840.0000000,115730.0000000,115810.0000000,1519
SPFB.RTS-12.18,1,07/11/18,18:07,115820.0000000,115860.0000000,115790.0000000,115850.0000000,387
SPFB.RTS-12.18,1,07/11/18,18:08,115850.0000000,115920.0000000,115840.0000000,115900.0000000,341
SPFB.RTS-12.18,1,07/11/18,18:09,115910.0000000,115980.0000000,115910.0000000,115940.0000000,462
SPFB.RTS-12.18,1,07/11/18,18:10,115930.0000000,116000.0000000,115900.0000000,116000.0000000,785
SPFB.RTS-12.18,1,07/11/18,18:11,116010.0000000,116050.0000000,115920.0000000,115930.0000000,893
SPFB.RTS-12.18,1,07/11/18,18:12,115920.0000000,115990.0000000,115920.0000000,115930.0000000,813
SPFB.RTS-12.18,1,07/11/18,18:13,115930.0000000,115980.0000000,115920.0000000,115970.0000000,809
SPFB.RTS-12.18,1,07/11/18,18:14,115970.0000000,116000.0000000,115960.0000000,115990.0000000,329
SPFB.RTS-12.18,1,07/11/18,18:15,115990.0000000,116000.0000000,115960.0000000,115970.0000000,376
SPFB.RTS-12.18,1,07/11/18,18:16,115960.0000000,115960.0000000,115890.0000000,115920.0000000,867
SPFB.RTS-12.18,1,07/11/18,18:17,115930.0000000,116000.0000000,115920.0000000,115970.0000000,580
SPFB.RTS-12.18,1,07/11/18,18:18,115980.0000000,116010.0000000,115870.0000000,115880.0000000,1060
SPFB.RTS-12.18,1,07/11/18,18:19,115880.0000000,115890.0000000,115810.0000000,115850.0000000,924
SPFB.RTS-12.18,1,07/11/18,18:20,115850.0000000,115860.0000000,115770.0000000,115800.0000000,864
SPFB.RTS-12.18,1,07/11/18,18:21,115810.0000000,115840.0000000,115770.0000000,115810.0000000,442
SPFB.RTS-12.18,1,07/11/18,18:22,115820.0000000,115830.0000000,115760.0000000,115830.0000000,376
SPFB.RTS-12.18,1,07/11/18,18:23,115830.0000000,115870.0000000,115810.0000000,115830.0000000,412
SPFB.RTS-12.18,1,07/11/18,18:24,115810.0000000,115830.0000000,115780.0000000,115830.0000000,298
SPFB.RTS-12.18,1,07/11/18,18:25,115830.0000000,115880.0000000,115820.0000000,115880.0000000,717
SPFB.RTS-12.18,1,07/11/18,18:26,115880.0000000,115880.0000000,115830.0000000,115850.0000000,416
SPFB.RTS-12.18,1,07/11/18,18:27,115850.0000000,115870.0000000,115830.0000000,115840.0000000,323
SPFB.RTS-12.18,1,07/11/18,18:28,115840.0000000,115850.0000000,115830.0000000,115830.0000000,211
SPFB.RTS-12.18,1,07/11/18,18:29,115830.0000000,115860.0000000,115810.0000000,115860.0000000,249
SPFB.RTS-12.18,1,07/11/18,18:30,115860.0000000,115930.0000000,115840.0000000,115900.0000000,606
SPFB.RTS-12.18,1,07/11/18,18:31,115900.0000000,115980.0000000,115840.0000000,115880.0000000,2311
SPFB.RTS-12.18,1,07/11/18,18:32,115880.0000000,115880.0000000,115780.0000000,115800.0000000,600
SPFB.RTS-12.18,1,07/11/18,18:33,115790.0000000,115820.0000000,115740.0000000,115800.0000000,715
SPFB.RTS-12.18,1,07/11/18,18:34,115790.0000000,115880.0000000,115790.0000000,115860.0000000,379
SPFB.RTS-12.18,1,07/11/18,18:35,115860.0000000,115940.0000000,115860.0000000,115910.0000000,669
SPFB.RTS-12.18,1,07/11/18,18:36,115910.0000000,116090.0000000,115900.0000000,116060.0000000,1715
SPFB.RTS-12.18,1,07/11/18,18:37,116080.0000000,116120.0000000,116030.0000000,116080.0000000,1054
SPFB.RTS-12.18,1,07/11/18,18:38,116080.0000000,116140.0000000,116060.0000000,116120.0000000,906
